"","Site","Date","Why","Sex","Age","Education","Relationship","Think_about","Trying","Tried_before","Time_since_tried","How_long","GMS_now1","GMS_now2","GMS_now3","GMS_now4","GMS_now5","GMS_now6","GMS_now7","GMS_now8","GMS_now9","GMS_now10","GMS_now11","GMS_now12","GMS_now13","GMS_week1","GMS_week2","GMS_week3","GMS_week4","GMS_week5","GMS_week6","GMS_week7","GMS_week8","GMS_week9","GMS_week10","GMS_week11","GMS_week12","GMS_week13","SIMS1","SIMS2","SIMS3","SIMS4","SIMS5","SIMS6","SIMS7","SIMS8","SIMS9","SIMS10","SIMS11","SIMS12","SIMS13","SIMS14","SIMS15","SIMS16","SIMS_Intrinsic","SIMS_IdenReg","SIMS_ExtReg","SIMS_Amotivation","Times_walk","Mins_walk","Times_vigorous","Mins_vigorous","Times_moderate","Mins_moderate","GMSnStr","GMSfStr","GMSnIM","GMSfIM","GMSnAV","GMSfAV"
"288",1,2013-08-15,"I had a big break over winter and put on some weight",2,26,5,2,8,6,1,104,90,9,9,6,10,10,10,10,10,8,10,9,8,9,7,9,7,9,9,9,10,10,7,9,8,8,8,7,7,4,2,6,5,4,3,6,7,2,1,5,7,5,1,24,26,15,7,10,100,3,60,4,200,8,7.66666666666667,9.6,9,8.5,8
"289",1,2013-08-15,"Was losing body tone and feeling unhealthy and gross. Don't feel comfortable wearing clothes to used to always wear before.",2,19,3,3,9,1,1,5,2,9,8,5,6,8,10,9,8,7,8,7,7,6,8,9,4,5,7,8,8,6,4,6,8,8,6,6,6,1,2,4,4,1,1,3,5,1,1,2,2,2,1,15,17,5,5,2,30,0,0,0,0,7.33333333333333,7,7.8,6.5,7,7.33333333333333
"290",1,2013-08-15,"I used to exercise at least 4 times a week and then I stopped completely, so I want to get back into it.",2,20,3,1,3,0,1,8,20,4,7,4,5,8,6,6,4,7,9,6,4,6,1,6,4,2,4,4,3,3,4,5,2,1,1,2,6,6,2,1,7,6,1,1,4,1,1,1,5,6,1,5,22,19,5,10,130,1,30,1,10,5,3.66666666666667,7,3.75,5,1.33333333333333
"291",1,2013-08-15,"to get healthier and feel better about myself",2,43,3,4,26,3,1,20,4,8,9,7,7,7,8,9,8,6,9,8,7,7,8,9,7,5,6,8,8,8,6,8,8,7,7,4,6,5,2,4,5,4,2,3,5,2,2,5,5,2,2,16,21,13,8,15,360,0,0,0,0,8,8,7.4,6.75,7.5,7.33333333333333
"292",1,2013-08-15,"To lose weight and look fitter.",2,18,3,2,12,1,1,20,1,4,8,5,4,5,6,6,6,7,5,5,5,5,3,6,4,4,5,6,6,6,5,4,6,6,6,5,7,4,3,4,4,3,3,4,7,2,2,3,6,3,3,16,24,12,11,4,80,2,60,0,0,5.66666666666667,4.33333333333333,5.4,4.75,5,6
"293",1,2013-08-15,"I wanted to be more regular with the physical activity that I was doing",2,21,1,1,26,26,1,26,26,6,5,4,8,10,7,7,4,8,6,7,7,7,10,8,6,8,9,7,7,7,8,6,8,6,5,6,7,5,1,6,7,6,1,6,7,1,1,6,7,3,2,24,28,15,5,9,150,2,40,0,0,5,8,7.8,7.5,7,6.33333333333333
"294",1,2013-08-15,"To lose weight and also to start trying to transition into a healthier lifestyle.",2,18,1,1,2,1,1,42,20,4,8,6,6,5,9,10,10,1,5,10,10,7,5,9,10,7,5,9,10,10,0,4,6,9,7,3,4,1,1,1,3,3,5,1,4,1,5,1,1,1,4,6,12,6,15,11,140,1,45,0,0,6,8,5.2,6.25,10,7.33333333333333
"295",1,2013-08-15,"Want to lose weight and get fit",2,26,4,2,5,2,1,24,4,6,7,5,7,7,7,7,7,7,7,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,5,100,0,0,0,0,6,9,7,9,8.5,9
"296",1,2013-08-15,"get in shape, increase fitness",2,21,3,2,3,1,1,16,13,6,9,5,7,8,8,8,8,8,8,8,7,7,8,9,8,8,8,8,8,8,8,8,8,8,7,4,6,6,1,3,6,6,1,1,6,4,1,4,6,6,1,12,24,22,4,12,220,2,90,4,60,6.66666666666667,8.33333333333333,7.8,8,7.5,7.66666666666667
"297",1,2013-08-15,"to help weight loss and clarity of mind",2,50,2,1,26,4,1,165,26,6,10,5,3,7,9,10,1,8,10,8,8,8,9,10,3,10,10,10,9,10,10,10,10,8,8,5,6,NaN,3,5,7,6,3,6,7,6,4,7,5,5,5,23,25,NA,15,6,120,9,14,2,15,7,7.33333333333333,7.4,10,8,8.66666666666667
"298",1,2013-08-15,"To regain fitness post illness",2,27,4,3,5,5,1,25,20,9,7,9,10,10,9,9,8,9,10,5,6,7,8,8,8,7,7,8,8,8,8,8,7,8,7,6,5,3,2,6,6,6,2,6,7,1,1,7,7,5,1,25,25,15,6,5,90,8,800,0,0,8.33333333333333,8,9.6,7.5,5.5,7.33333333333333
"299",1,2013-08-15,"I just thought it would be a good idea. I also want to be able to be more fit so I can be better at touch football which I play for most of the year.",1,20,3,1,9,0,2,NA,NA,6,4,2,6,4,7,5,5,6,2,1,3,3,3,3,3,2,3,2,2,2,2,2,2,1,1,3,3,3,3,4,3,3,3,5,5,2,2,4,4,3,3,16,15,11,11,10,120,1,40,0,0,4,3,5,2.25,2,1.33333333333333
"300",1,2013-08-15,"Its that or stop eating !",2,54,5,1,30,10,1,12,12,8,10,8,10,10,10,10,6,8,8,10,10,10,7,10,8,8,8,8,10,5,9,10,10,10,10,6,7,7,1,6,7,7,1,5,7,5,1,6,6,7,1,23,27,26,4,105,750,3,30,5,120,8.66666666666667,8.33333333333333,9.2,8.5,10,10
"301",1,2013-08-15,"health and because I don't want to become fat and ugly",2,28,2,3,5,3,1,21,12,5,9,6,6,5,10,10,5,5,5,7,8,8,5,8,7,6,7,6,7,5,7,8,5,7,7,5,4,3,4,4,3,4,1,3,5,1,1,2,1,1,1,14,13,9,7,25,250,1,3,0,0,6.66666666666667,6.66666666666667,6.2,6.75,7.5,6.33333333333333
"302",1,2013-08-15,"Change lifestyle",2,19,3,1,2,2,1,104,104,6,7,6,7,7,7,6,9,10,9,8,7,8,7,8,9,8,8,8,9,8,8,9,8,9,9,6,7,4,3,6,6,6,2,5,7,1,1,7,7,1,1,24,27,12,7,14,300,4,240,0,0,6.33333333333333,8,8,8.25,7.5,8.66666666666667
"303",1,2013-08-15,"To lose weight and to get back to physical fitness I previously was",1,19,3,2,3,1,1,8,4,10,8,10,10,10,10,10,10,10,5,3,9,10,9,10,10,7,9,10,10,10,10,9,9,2,9,5,7,5,3,5,7,7,2,4,7,4,2,5,5,6,4,19,26,22,11,9,200,2,180,1,180,9.33333333333333,9.66666666666667,9,8.75,6,6.66666666666667
"304",1,2013-08-15,"To get back in shape and get a nicer (preferred) body.",2,19,1,1,32,0,1,10,1,6,6,4,3,2,1,2,5,4,7,1,2,2,0,7,0,1,1,1,1,3,2,8,1,9,4,1,4,3,1,1,7,7,3,1,7,1,1,2,7,7,1,5,25,18,6,5,60,0,0,0,0,5.33333333333333,2.33333333333333,3.4,2.75,1.5,4.66666666666667
"305",1,2013-08-15,"lose weight post overseas holiday",2,22,3,1,6,3,1,12,6,7,9,7,10,9,8,7,7,8,10,9,9,7,5,10,7,9,9,7,9,6,9,10,10,9,8,5,7,7,1,7,7,7,1,5,7,1,1,5,7,6,2,22,28,21,5,11,280,NA,NA,NA,NA,7.66666666666667,7.33333333333333,9,8.75,9,9
"306",1,2013-08-15,"To assist with weight loss and increasing general energy levels and 'mental health' (e.g. feeling more positive and feeling better about myself).",2,20,1,1,8,4,1,4,3,8,10,8,8,8,9,9,9,8,8,9,9,9,8,8,7,7,7,8,8,8,7,5,8,8,8,6,7,7,1,5,7,6,1,5,5,2,1,7,7,7,1,23,26,22,4,10,300,4,240,1,60,8.66666666666667,7.66666666666667,8.2,6.75,9,8
"307",1,2013-08-15,"Be more attractive for summer.",2,19,3,1,52,2,1,12,2,7,2,5,8,8,8,8,7,10,8,9,6,4,8,3,5,6,6,7,8,5,10,2,7,9,6,1,7,4,1,2,7,4,1,1,7,1,1,5,6,2,1,9,27,11,4,20,600,3,3,8,270,4.66666666666667,5.33333333333333,8.4,5.25,7.5,7.33333333333333
"308",1,2013-08-15,"I was told by my spinal specialist I was allowed to again after not being able to participate in any form of exercise since March 2013",2,18,3,2,6,5,1,3,1,10,10,5,9,9,5,10,2,10,9,8,8,9,7,9,4,9,9,9,10,3,9,9,9,9,8,4,7,7,1,5,7,7,4,5,6,5,2,6,7,5,2,20,27,24,9,30,120,2,190,1,50,8.33333333333333,6.66666666666667,8.4,9,8,8.66666666666667
"309",1,2013-08-15,"To be stronger, look more attractive, and be more fit for sport",1,22,3,1,6,4,1,100,20,7,5,7,7,9,7,6,5,6,8,7,5,4,7,6,5,5,7,6,5,4,7,7,6,5,4,5,6,6,1,3,6,5,2,3,7,3,1,4,6,6,1,15,25,20,5,10,200,5,100,0,0,6.33333333333333,6,7.4,6.25,6,5
"310",1,2013-08-15,"I wanted to lose weight and gain more stamina.",2,21,3,1,3,1,1,2,9,7,7,5,5,5,7,7,6,2,5,0,0,3,3,4,3,3,3,3,3,3,2,2,3,3,3,2,3,2,3,3,3,3,3,2,4,3,3,4,3,4,3,11,13,12,12,9,60,0,0,0,0,6.33333333333333,3.33333333333333,4.8,2.75,0,3
"311",1,2013-08-15,"level of fitness  health concern  stress",2,44,3,3,20,4,1,52,8,8,10,8,4,3,3,3,3,3,3,8,8,5,10,10,7,2,7,6,8,8,2,2,8,9,9,6,4,5,2,5,4,3,4,5,5,2,2,5,5,4,4,21,18,14,12,10,420,0,0,0,0,8.66666666666667,9,3.2,4.25,8,8.66666666666667
"312",1,2013-08-15,"To improve my fitness and confidence",2,19,3,2,16,12,1,12,10,10,7,10,10,6,7,10,8,10,5,8,8,10,10,10,10,8,7,8,8,8,8,5,10,8,9,6,7,1,1,7,7,1,1,6,7,1,1,7,7,1,1,26,28,4,4,3,250,4,200,5,60,9,10,7.6,7,8,9
"313",1,2013-08-15,"To increase my focus on my study, I wanted to improve my eating habits and physical activity levels. To also help with stress levels, I feel good after being active",2,25,4,2,90,60,2,NA,NA,8,2,6,8,8,9,10,5,8,0,6,6,8,8,3,6,2,3,8,9,3,7,0,7,4,5,3,7,1,1,6,6,1,1,4,7,1,1,7,4,1,1,20,24,4,4,13,190,2,60,0,0,5.33333333333333,5.66666666666667,6.6,3.25,6,5.33333333333333
"314",1,2013-08-15,"- to be fitter and healthier   - to lose weight   - increase self-image",2,23,3,2,10,10,1,28,6,3,7,5,3,6,8,9,9,4,10,7,9,8,3,10,2,7,7,8,8,8,5,8,10,8,8,2,6,5,3,1,6,4,1,1,6,1,1,5,NaN,3,1,9,NA,13,6,7,120,5,5,0,0,5,5,6.2,7.5,8,8.66666666666667
"315",1,2013-08-15,"getting older, want to stay fit for our children and for the workplace.   Keep my asthma under control.",2,37,5,3,24,24,1,20,4,10,10,5,0,10,6,10,10,10,10,10,10,5,10,10,6,10,8,10,10,10,4,10,10,10,10,4,3,7,1,3,6,7,4,7,5,4,4,4,4,7,5,18,18,25,14,4,60,1,40,1,60,8.33333333333333,8.66666666666667,7.2,9.5,10,10
"316",1,2013-08-15,"because I have put on weight",2,30,2,1,10,0,1,80,10,6,10,6,7,8,6,7,5,4,7,8,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.33333333333333,NA,6.4,NA,8.5,NA
"317",1,2013-08-15,"To get fit, lose weight and feel better about myself. Also so i can participate more in activities (e.g. rock climbing, etc.) that I am currently physically unable to do for long periods of time.",2,20,3,1,8,3,1,16,4,8,8,6,6,9,6,9,7,6,10,9,6,6,4,9,4,8,8,6,8,4,6,4,9,7,7,5,5,1,1,3,5,1,1,1,7,1,1,1,7,1,1,10,24,4,4,10,150,0,0,0,0,7.33333333333333,5.66666666666667,7.4,6.5,7.5,7.66666666666667
"318",1,2013-08-15,"Improved health",2,32,3,5,16,8,1,300,40,6,9,3,7,8,8,9,9,9,8,7,5,5,6,9,4,7,7,8,8,7,7,8,8,7,5,3,5,3,2,2,5,5,2,2,4,2,2,5,6,6,2,12,20,16,8,15,180,1,30,2,40,6,6.33333333333333,8,7.5,6,6.66666666666667
"319",1,2013-08-15,"To feel healthier and achieve fitness goals",1,19,3,1,22,14,1,40,12,6,9,7,6,7,7,8,7,9,9,7,6,6,7,7,3,5,6,5,7,3,5,7,6,7,5,5,3,3,2,3,3,2,3,3,6,3,3,3,3,3,3,14,15,11,11,30,550,3,270,4,160,7.33333333333333,5.66666666666667,7.6,5.75,6.5,6
"320",1,2013-08-15,"To lose weight and get fitter",2,53,4,3,10,10,1,520,20,8,8,4,8,8,8,8,5,7,5,5,6,5,7,7,7,8,8,8,8,5,7,5,7,7,7,5,5,5,2,5,NaN,5,2,3,5,2,3,6,6,2,1,19,NA,14,8,4,3,2,120,0,120,6.66666666666667,7,7.2,7.25,5.5,7
"321",1,2013-08-15,"I have applied for the Australian Defence Force, so there is a physical fitness requirement to get in",1,18,3,1,4,1,2,NA,NA,7,9,9,10,6,1,5,6,10,7,7,9,9,9,8,2,5,6,7,9,NA,10,3,9,7,9,2,5,7,1,2,6,7,1,2,6,5,1,2,7,7,2,8,24,26,5,20,180,2,30,0,0,8.33333333333333,6.33333333333333,6.8,5.25,8,8.33333333333333
"322",1,2013-08-15,"Increase fitness.",2,22,2,1,8,3,1,24,4,7,9,7,8,8,8,8,2,8,6,4,5,6,7,7,6,7,7,7,8,1,7,2,7,4,3,5,6,1,1,5,6,2,1,4,7,1,1,5,6,1,1,19,25,5,4,12,300,4,120,0,0,7.66666666666667,6.66666666666667,7.6,5.75,4.5,4.66666666666667
"323",1,2013-08-15,"To become more fit and prolong life",2,23,2,3,48,5,1,4,2,8,10,3,7,7,10,10,5,NA,6,4,5,7,7,10,3,8,8,10,10,5,8,5,10,10,10,3,2,1,2,1,1,1,1,1,7,1,1,1,1,1,1,6,11,4,5,50,180,0,0,0,0,7,6.66666666666667,7.5,7.75,4.5,10
"324",1,2013-08-15,"To lose weight gained over 3 years",2,20,3,1,104,32,1,2,1,10,10,10,7,8,8,10,10,5,9,8,8,6,7,8,7,8,8,10,10,10,5,8,8,8,8,2,6,4,1,3,5,5,2,2,5,2,1,3,4,4,1,10,20,15,5,7,70,0,0,0,0,10,7.33333333333333,7.4,8.5,8,8
"325",1,2013-08-15,"To feel better - be more fit",2,21,3,2,52,10,2,NA,NA,3,3,3,3,4,2,7,5,2,4,4,3,3,3,7,3,1,1,0,1,0,1,0,2,2,2,3,6,4,3,4,7,3,3,2,4,2,2,3,7,4,3,12,24,13,11,14,10,0,0,2,1,3,4.33333333333333,3,0.5,3.5,2
"326",1,2013-08-15,"I have always enjoyed going to the gym, but with Uni exam's and the level of content in the first semester 2013, time was stretched and i had to stop exercising. Since the start of semester 2 2013, I have been back to the gym 5-6 times a week",2,37,3,3,7,3,1,23,17,10,10,10,10,10,10,10,9,10,10,7,10,9,7,10,8,7,7,7,9,7,9,9,10,7,8,6,7,2,1,6,7,3,1,7,7,1,1,7,7,4,1,26,28,10,4,10,130,6,8,0,0,10,8.33333333333333,10,7.5,8.5,8.33333333333333
"327",1,2013-08-15,"To loose weight",2,18,3,2,3,1,1,7,4,7,8,9,8,9,7,10,10,10,9,4,6,9,7,7,7,8,9,9,8,9,10,8,9,8,5,7,6,4,4,6,6,6,3,6,6,2,2,6,6,4,2,25,24,16,11,10,200,2,120,1,30,8,7,8.6,8.5,5,7.33333333333333
"328",1,2013-08-15,"Decrease stress, become more healthy",2,18,1,2,52,30,1,52,32,8,8,8,8,8,8,8,8,8,8,5,5,5,9,9,8,8,8,8,10,10,8,8,8,8,9,6,7,6,1,7,7,7,1,7,7,1,1,7,5,5,1,27,26,19,4,14,840,7,840,0,0,8,8.66666666666667,8,8,5,8.33333333333333
"329",1,2013-08-15,"Because I wanted to be able to run a half marathon and lose weight",2,23,3,2,104,52,1,24,2,7,10,6,8,8,8,10,10,6,10,9,9,9,8,10,9,8,8,8,10,10,7,10,10,9,9,4,7,7,1,3,7,7,3,3,7,7,1,5,5,7,1,15,26,28,6,1,20,3,150,1,60,7.66666666666667,9,8,8.5,9,9.33333333333333
"330",1,2013-08-15,"Coming back from holiday, need to increase health",2,19,3,2,4,2,1,56,27,9,7,7,9,8,6,7,7,8,9,4,8,8,8,8,8,9,6,4,6,4,4,5,7,5,6,4,7,6,1,2,7,6,4,3,5,1,1,6,6,4,1,15,25,17,7,4,60,4,80,2,60,7.66666666666667,8,8,6,6,6
"331",1,2013-08-15,"I am overcoming a knee injury, I am a former long distance runner and I want to reach the same fitness I had, I have continually been trying over the past year, however, I have not been successful, due to ongoing pain",2,19,3,1,52,52,1,2,1,8,10,4,7,6,8,9,9,0,10,8,9,7,6,5,3,6,6,7,9,5,0,6,9,7,7,1,3,4,2,5,7,4,6,6,3,6,4,6,NaN,7,3,18,NA,21,15,7,120,2,20,0,0,7.33333333333333,4.66666666666667,6.2,6.25,8.5,7.66666666666667
"332",1,2013-08-15,"lose weight and build muscle",2,19,3,1,3,2,1,5,2,10,10,10,9,10,10,10,10,10,10,7,7,7,10,10,10,9,9,10,10,10,10,10,9,9,9,4,7,7,1,7,7,7,1,3,7,1,1,7,7,7,7,21,28,22,10,8,120,5,100,0,0,10,10,9.8,9.5,7,9
"333",1,2013-08-15,"Because I am very unhealthy and want to get fit to get a good job and have a family",1,30,2,1,125,125,1,51,5,8,10,8,9,9,9,9,7,9,8,8,8,9,7,10,6,7,9,10,10,8,9,7,9,7,8,5,7,5,2,5,7,7,1,4,6,7,1,5,6,7,1,19,26,26,5,4,120,0,0,0,0,8.66666666666667,7.66666666666667,8.8,8.25,8,8
"334",1,2013-08-15,"Lose weight, feel confident and be healthy",2,18,3,1,10,8,1,4,2,8,8,6,7,6,8,8,8,8,8,7,7,7,8,8,8,8,8,8,8,8,8,8,7,8,7,5,7,7,4,5,7,6,6,5,6,3,3,6,6,6,3,21,26,22,16,3,60,3,60,0,0,7.33333333333333,8,7.4,8,7,7.33333333333333
"335",1,2013-08-15,"Because i know it is beneficial for my health. I used to exercise regularly. i have gained 10kg because i stopped exercising.",2,53,2,6,52,2,1,52,500,0,10,0,2,2,10,10,4,2,8,10,9,10,1,1,1,2,7,8,8,8,8,8,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,20,20,0,0,0,0,3.33333333333333,1,4.8,6.25,9.5,10
"336",1,2013-08-15,"increase fitness levels  lose weight  create lean muscle  look better  feel better physically and mentally",2,22,3,2,52,45,1,104,35,9,8,8,8,8,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,4,1,5,6,4,1,6,6,1,1,6,NaN,2,1,23,NA,11,4,14,110,6,100,5,100,8.33333333333333,9,8.6,9,9,9
"337",1,2013-08-16,"I want to lose weight and become more fit and healthy",2,20,3,2,20,0,1,19,1,5,9,2,3,8,8,10,6,2,2,7,7,7,7,9,4,8,9,9,9,7,1,2,9,9,9,2,7,7,3,2,7,7,1,2,4,5,2,4,6,7,1,10,24,26,7,4,90,4,35,0,0,5.33333333333333,6.66666666666667,4.6,7,7,9
"338",1,2013-08-16,"Return to pre offspring condition",1,38,5,3,104,52,1,4,2,8,10,7,9,NA,10,9,7,8,9,6,6,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,4,1,5,7,7,1,6,6,1,1,7,7,5,1,23,27,17,4,14,200,4,320,2,60,8.33333333333333,5,9,5,6,5
"339",1,2013-08-16,"if im motivated to exercise, i will be motivated to do assignments.  -to tone up  -to have a routine   -to relief stress",2,19,3,2,3,1,2,NA,NA,9,6,8,9,8,8,9,1,7,9,5,5,4,6,3,8,8,8,8,8,2,8,8,3,3,3,6,6,2,1,7,7,1,1,7,7,1,1,7,7,1,1,27,27,5,4,10,500,4,40,0,120,7.66666666666667,5.66666666666667,8.2,8,5,3
"340",1,2013-08-16,"so I can do judo better, as well as passing the army weight test",1,18,3,1,13,20,1,10,3,9,10,9,8,8,9,9,1,9,9,8,9,8,8,7,8,9,8,8,8,1,9,9,8,8,9,5,7,6,1,6,6,6,1,6,7,3,1,6,6,6,1,23,26,21,4,60,700,7,140,50,200,9.33333333333333,7.66666666666667,8.6,8.5,8.5,8.33333333333333
"341",1,2013-08-16,"To become thinner and fitter",2,18,3,1,12,2,1,3,3,6,8,5,5,6,6,7,10,6,7,5,5,5,8,8,6,6,6,5,10,10,6,6,10,10,6,4,6,6,4,4,6,6,3,4,6,2,1,5,6,7,2,17,24,21,10,4,240,2,120,1,30,6.33333333333333,7.33333333333333,6,5.75,5,8.66666666666667
"342",1,2013-08-16,"To lose weight and increase my fitness levels",2,44,5,1,38,35,1,104,26,7,8,7,7,7,7,8,8,7,6,9,8,8,2,9,6,7,7,7,9,NA,7,5,7,8,7,5,7,2,1,4,7,4,1,5,5,1,1,6,7,1,1,20,26,8,4,10,120,7,435,0,0,7.33333333333333,5.66666666666667,6.8,6.5,8.5,7.33333333333333
"343",1,2013-08-16,"- To increase fitness and strength level  - To tone muscles and loose a small amount of weight to be at desired body shape.",2,23,3,1,52,8,1,112,2,7,6,4,7,6,6,7,6,8,4,5,5,5,5,5,3,5,3,NA,5,4,3,1,6,5,5,2,4,5,1,3,5,5,1,2,6,2,1,3,5,1,1,10,20,13,4,5,70,2,40,1,10,5.66666666666667,4.33333333333333,6.2,3,5,5.33333333333333
"344",1,2013-08-16,"Health both physical and mental, set example for my kids, weight management,",1,33,5,3,0,104,1,350,200,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,5,NA
"345",1,2013-08-16,"lifts mood",2,25,3,2,20,18,1,200,52,7,9,7,7,7,6,8,9,9,9,8,8,9,5,8,6,6,8,8,8,10,8,7,8,5,6,5,6,5,1,5,6,6,2,6,5,2,1,6,6,5,1,22,23,18,5,7,250,7,420,0,0,7.66666666666667,6.33333333333333,7.6,7.25,8,6.33333333333333
"346",1,2013-08-16,"Health reasons and to increase my performance in club netball.",2,20,3,1,5,0,1,52,25,4,7,3,4,4,3,5,5,2,7,4,2,1,5,7,3,6,6,3,3,3,0,6,4,3,1,4,6,2,1,4,6,2,2,4,7,1,1,5,5,3,1,17,24,8,5,6,60,1,60,1,20,4.66666666666667,5,4,5.25,3,2.66666666666667
"347",1,2013-08-16,"Bored with being slightly overweight. I was also looking to increase my lung capacity after quitting smoking",2,21,1,3,4,2,2,NA,NA,6,8,6,4,8,7,10,9,7,3,6,6,4,1,7,4,8,7,8,6,6,7,4,9,7,7,2,6,4,2,4,6,5,5,4,6,2,1,4,5,5,1,14,23,16,9,14,190,1,30,0,0,6.66666666666667,4,5.8,6.75,6,7.66666666666667
"348",1,2013-08-16,"To increase my fitness and to be stronger",2,21,2,2,8,6,1,27,12,7,10,7,9,10,9,9,5,9,9,9,9,9,8,8,6,7,8,9,9,6,8,9,8,8,7,6,7,5,1,6,6,4,1,7,7,1,1,6,6,4,1,25,26,14,4,9,150,3,120,0,0,8,7.33333333333333,9.2,8.25,9,7.66666666666667
"349",1,2013-08-16,"Just wanted to be more fit.",2,23,3,1,5,3,1,52,20,7,9,7,8,8,9,9,1,7,9,8,8,7,7,9,7,8,8,8,9,8,8,6,8,8,8,5,6,1,4,4,4,1,5,3,5,2,4,3,2,1,3,15,17,5,16,5,180,3,120,2,60,7.66666666666667,7.66666666666667,8.2,7.5,8,8
"350",1,2013-08-16,"back pain due to 'pinched nerve'",2,41,4,1,12,2,2,NA,NA,9,10,9,9,10,8,10,9,9,8,8,10,10,10,10,9,10,10,10,10,9,9,9,10,9,10,5,7,4,1,6,7,7,1,5,6,5,1,6,7,6,1,22,27,22,4,10,150,0,0,1,60,9.33333333333333,9.66666666666667,8.8,9.75,9,9.66666666666667
"351",1,2013-08-16,"for health reasons, my joints are aching and to reduce weight.",2,48,3,2,4,1,1,16,5,7,7,7,7,7,8,9,8,9,7,7,7,7,7,8,7,7,7,7,8,8,7,9,7,5,7,5,5,3,5,4,5,3,4,3,5,3,3,5,5,3,3,17,20,12,15,22,6,2,10,1,1,7,7.33333333333333,7.6,7.5,7,6.33333333333333
"352",1,2013-08-16,"To get active",1,18,3,1,0,0,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,20,20,20,20,10,120,1,1,1,1,6,6,6,6,6,6
"353",1,2013-08-16,"To regain previous fitness level",1,24,2,2,8,5,1,52,45,7,8,8,10,10,10,10,8,9,8,7,5,5,6,6,6,7,7,10,9,3,7,6,6,6,6,6,6,3,1,NaN,5,1,1,5,5,1,1,3,3,1,1,NA,19,6,4,1,10,5,180,0,0,7.66666666666667,6,9.4,7.5,6,6
"354",1,2013-08-16,"To feel the benefit of a fitter and more toned body",2,61,2,5,3,2,1,10,5,9,8,7,9,9,10,10,7,9,9,9,8,8,8,10,5,6,6,7,9,6,7,9,10,6,6,5,6,6,1,7,7,5,1,5,7,1,1,7,7,2,1,24,27,14,4,5,120,0,0,6,300,8,7.66666666666667,9.2,7,8.5,7.33333333333333
"355",1,2013-08-16,"weight loss and increase fitness level",2,32,3,3,26,12,1,52,10,10,10,8,10,10,10,10,10,6,10,10,10,10,8,8,8,8,8,9,10,10,6,9,10,10,10,3,7,7,1,5,7,7,3,5,7,4,1,7,7,7,2,20,28,25,7,10,180,2,60,2,60,9.33333333333333,8,9.2,8.5,10,10
"356",1,2013-08-16,"To receive the health benefits of physical activity and maintain a healthy body weight.",2,22,3,3,12,8,1,42,20,5,7,2,6,6,7,7,8,5,8,2,4,1,7,7,5,7,7,7,7,8,6,7,7,2,2,2,5,5,1,3,6,2,1,2,5,1,1,4,6,4,1,11,22,12,4,7,90,1,30,1,35,4.66666666666667,6.33333333333333,6.4,7,3,3.66666666666667
"357",1,2013-08-16,"appearance and also health/wellbeing",2,20,3,1,10,4,1,14,2,7,6,6,7,8,9,9,7,6,4,4,3,3,7,7,5,6,8,6,7,4,6,4,6,6,6,3,6,5,2,3,6,4,1,4,4,1,1,6,5,4,1,16,21,14,5,5,50,2,60,2,100,6.33333333333333,6.33333333333333,6.8,6,3.5,6
"358",1,2013-08-16,"Get stronger and faster",1,21,3,1,4,2,1,18,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8,9,9,9,10,10,10,10,9,7,7,1,1,7,3,7,1,7,7,1,1,7,7,7,2,28,24,16,5,7,700,4,240,4,280,10,10,10,8.75,10,9.66666666666667
"359",1,2013-08-16,"Because I was depressed and apparently it helps",2,18,3,1,5,1,1,5,4,2,2,NA,6,6,5,5,6,6,5,4,4,3,1,1,1,2,3,3,2,2,2,2,2,3,3,3,3,3,2,2,2,3,3,3,3,NaN,4,4,3,3,3,12,11,NA,12,8,100,0,0,0,0,2,1,5.6,2.5,4,2.66666666666667
"360",1,2013-08-16,"To improve health.",2,18,3,2,40,28,1,8,3,8,10,8,10,10,10,10,9,9,10,8,8,9,7,8,7,10,10,10,10,9,8,8,10,7,7,5,7,3,1,4,7,3,1,4,7,1,1,7,7,3,1,20,28,10,4,8,140,5,360,2,40,8.66666666666667,7.33333333333333,9.8,9.5,8,8
